name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"İstanbul, Türkiye",2024-07-08,88.9,74.3,80.7,92.9,74.3,83.1,70.7,72.9,0.0,0.0,0.0,,0.0,0.0,30.0,17.4,39.5,1011.9,25.2,6.7,207.0,18.0,10.0,5.0,2024-07-08T05:39:50,2024-07-08T20:38:23,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-09,91.2,76.7,82.9,99.9,76.7,86.6,72.2,71.8,0.0,0.0,0.0,,0.0,0.0,24.8,17.9,38.6,1011.5,26.4,6.7,234.3,20.1,8.0,30.0,2024-07-09T05:40:31,2024-07-09T20:37:59,0.11,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-10,92.9,77.1,83.4,98.9,77.1,87.6,72.6,71.5,0.0,0.0,0.0,,0.0,0.0,20.1,16.4,19.9,1010.9,47.0,6.5,217.3,18.8,10.0,60.0,2024-07-10T05:41:13,2024-07-10T20:37:33,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-11,83.3,78.7,80.5,90.3,78.7,83.5,72.8,77.7,0.037,100.0,12.5,rain,0.0,0.0,21.9,10.9,356.7,1010.8,77.4,6.8,103.9,9.1,9.0,30.0,2024-07-11T05:41:56,2024-07-11T20:37:05,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-12,89.4,76.6,81.5,94.7,76.6,84.6,72.4,75.1,0.0,0.0,0.0,,0.0,0.0,25.3,16.6,32.6,1010.3,55.4,6.5,218.5,18.9,9.0,30.0,2024-07-12T05:42:40,2024-07-12T20:36:35,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-13,89.8,75.8,82.1,95.8,75.8,86.0,72.9,75.0,0.0,0.0,0.0,,0.0,0.0,26.4,21.2,35.9,1008.6,35.8,6.5,235.7,20.3,8.0,30.0,2024-07-13T05:43:25,2024-07-13T20:36:03,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-14,90.5,76.3,82.5,93.3,76.3,84.0,68.2,64.2,0.0,0.0,0.0,,0.0,0.0,24.2,19.5,40.4,1009.8,19.9,6.9,205.5,17.8,9.0,30.0,2024-07-14T05:44:11,2024-07-14T20:35:29,0.25,Clear,Clear conditions throughout the day.,clear-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-15,91.5,74.2,82.6,93.3,74.2,84.0,67.2,62.5,0.0,0.0,0.0,,0.0,0.0,25.5,16.4,41.8,1009.7,23.3,6.8,237.3,20.5,9.0,10.0,2024-07-15T05:44:58,2024-07-15T20:34:53,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-16,94.4,75.9,84.0,93.6,75.9,86.0,68.7,63.7,0.0,0.0,0.0,,0.0,0.0,27.1,16.9,44.2,1009.1,44.4,6.8,229.0,19.8,10.0,10.0,2024-07-16T05:45:46,2024-07-16T20:34:15,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-17,95.6,78.8,85.5,101.4,78.8,89.8,71.9,66.6,0.0,0.0,0.0,,0.0,0.0,25.3,14.0,38.5,1010.4,30.0,6.6,212.0,18.4,9.0,10.0,2024-07-17T05:46:35,2024-07-17T20:33:36,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-18,97.0,79.7,86.4,105.0,79.7,92.3,72.5,66.3,0.0,0.0,0.0,,0.0,0.0,24.6,16.7,39.3,1011.6,19.1,6.6,218.7,18.9,8.0,30.0,2024-07-18T05:47:25,2024-07-18T20:32:54,0.4,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-19,93.1,79.7,85.0,103.3,79.7,91.9,74.4,71.7,0.0,0.0,0.0,,0.0,0.0,26.8,19.8,32.7,1011.4,25.3,6.8,221.3,19.1,9.0,30.0,2024-07-19T05:48:16,2024-07-19T20:32:10,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-20,94.2,78.3,84.9,99.6,78.3,90.1,72.6,68.6,0.0,0.0,0.0,,0.0,0.0,24.4,16.6,42.7,1008.9,36.1,6.7,219.9,19.0,8.0,30.0,2024-07-20T05:49:07,2024-07-20T20:31:25,0.47,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"17068099999,D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-21,93.2,77.7,84.5,98.4,77.7,87.4,69.5,63.3,0.0,0.0,0.0,,0.0,0.0,24.4,16.4,49.1,1007.6,5.8,6.6,221.4,19.1,9.0,10.0,2024-07-21T05:49:59,2024-07-21T20:30:38,0.5,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-22,96.1,76.1,85.2,97.9,76.1,87.1,65.2,52.4,0.0,0.0,0.0,,0.0,0.0,19.7,15.9,43.7,1008.0,3.1,6.8,225.5,19.5,8.0,10.0,2024-07-22T05:50:52,2024-07-22T20:29:49,0.53,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-23,91.9,78.8,84.0,96.6,78.8,88.4,71.1,66.1,0.0,0.0,0.0,,0.0,0.0,25.1,16.5,43.5,1009.4,36.5,6.8,209.9,18.2,8.0,30.0,2024-07-23T05:51:46,2024-07-23T20:28:58,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-24,90.4,78.0,83.3,93.6,78.0,85.8,69.1,63.5,0.0,0.0,0.0,rain,0.0,0.0,28.0,19.2,40.6,1007.6,35.9,6.8,176.5,15.4,9.0,10.0,2024-07-24T05:52:40,2024-07-24T20:28:05,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-25,88.6,77.1,81.5,90.0,77.1,83.0,67.1,62.6,0.0,0.0,0.0,,0.0,0.0,25.1,18.0,29.2,1004.8,45.6,6.8,208.6,18.0,10.0,10.0,2024-07-25T05:53:34,2024-07-25T20:27:11,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-26,82.4,71.1,76.9,84.5,71.1,77.1,66.5,70.9,0.146,100.0,8.33,rain,0.0,0.0,33.3,16.1,355.6,1007.4,69.7,6.7,96.5,8.3,5.0,10.0,2024-07-26T05:54:30,2024-07-26T20:26:15,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-27,85.5,70.3,77.4,86.4,70.3,78.0,66.0,69.1,0.339,100.0,4.17,rain,0.0,0.0,31.1,13.7,1.1,1014.8,41.2,6.8,239.6,20.7,8.0,10.0,2024-07-27T05:55:25,2024-07-27T20:25:17,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-28,89.6,72.9,80.7,92.5,72.9,82.6,68.0,66.6,0.0,0.0,0.0,,0.0,0.0,26.8,20.0,48.7,1017.3,20.1,6.8,206.8,18.0,9.0,10.0,2024-07-28T05:56:21,2024-07-28T20:24:18,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-29,92.0,75.8,83.3,92.0,75.8,84.1,65.6,57.5,0.0,0.0,0.0,,0.0,0.0,33.3,19.6,49.3,1011.8,0.0,6.8,243.8,21.1,8.0,10.0,2024-07-29T05:57:18,2024-07-29T20:23:17,0.78,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-30,87.0,76.2,80.5,88.6,76.2,81.8,66.9,64.2,0.0,0.0,0.0,rain,0.0,0.0,34.2,20.3,48.6,1010.8,28.6,6.9,150.7,13.0,9.0,30.0,2024-07-30T05:58:15,2024-07-30T20:22:14,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-07-31,86.2,70.8,78.3,85.2,70.8,78.4,60.6,55.4,0.0,0.0,0.0,,0.0,0.0,27.5,19.5,47.0,1013.8,24.3,6.8,289.0,24.9,8.0,10.0,2024-07-31T05:59:12,2024-07-31T20:21:10,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-08-01,86.1,70.1,77.8,85.8,70.1,78.1,62.6,60.6,0.0,0.0,0.0,,0.0,0.0,27.5,15.6,46.8,1012.4,16.0,6.8,276.0,23.8,9.0,10.0,2024-08-01T06:00:10,2024-08-01T20:20:04,0.89,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17022399999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-08-02,86.8,70.3,78.6,87.4,70.3,79.2,63.7,61.5,0.0,0.0,0.0,,0.0,0.0,23.3,14.0,48.2,1009.0,9.6,6.8,338.1,29.2,9.0,10.0,2024-08-02T06:01:08,2024-08-02T20:18:57,0.93,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
"İstanbul, Türkiye",2024-08-03,86.1,70.9,78.7,89.6,70.9,80.2,67.4,69.2,0.0,0.0,0.0,,0.0,0.0,16.3,14.2,5.6,1006.0,5.7,6.8,265.0,23.0,9.0,10.0,2024-08-03T06:02:06,2024-08-03T20:17:49,0.96,Clear,Clear conditions throughout the day.,clear-day,"D8508,LTBA,17063099999,17119099999,17061099999,17064099999,17060099999,LTFJ"
